
          ---- Aqueous concentrations vs. grid blocks at specified times ----

   Unit: 
    - Aqueous species: Total concencentrations in mol/L     
    - Exchanged species: Concentrations in mol/L     
    - Component in dry nodes in mol/L medium
 
VARIABLES =X,        Y,       Z,  P(bar)  ,      Sg,       Sl  ,     T(C)  ,  aH2O,    pH     ,t_ca+2     ,t_mg+2     ,t_na+      ,t_k+       ,t_hco3-    ,t_so4-2    ,t_cl-      ,X_na+      ,X_k+       ,X_ca+2     ,X_mg+2     ,X_h+       ,
ZONE T= "0.000000E+00 yr"  F=POINT
     58.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7298  0.6885E-02  0.1178E-01  0.8859E-01  0.2157E-02  0.2681E-01  0.2640E-03  0.1006E+00  0.5063E-01  0.6283E-02  0.9662E-02  0.1756E-01  0.3342E-01
     62.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7279  0.6942E-02  0.1190E-01  0.8902E-01  0.2167E-02  0.2681E-01  0.2660E-03  0.1013E+00  0.5064E-01  0.6284E-02  0.9647E-02  0.1756E-01  0.3344E-01
     66.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7272  0.6964E-02  0.1195E-01  0.8917E-01  0.2171E-02  0.2681E-01  0.2667E-03  0.1016E+00  0.5064E-01  0.6284E-02  0.9642E-02  0.1756E-01  0.3344E-01
ZONE T= "0.100000E+09 yr"  F=POINT
      3.000      0.000     0.000  0.1016E+01  0.0000E+00  0.1000E+01   4.000  0.9999  7.6161  0.1720E-02  0.1462E-03  0.1387E-03  0.1132E-03  0.3386E-02  0.1000E-05  0.1000E-03  0.3270E-03  0.1342E-02  0.5905E-01  0.5318E-02  0.1436E-01
      6.000      0.000     0.000  0.1016E+01  0.0000E+00  0.1000E+01   4.000  0.9999  7.6536  0.1579E-02  0.2519E-03  0.1759E-03  0.1405E-03  0.3360E-02  0.1000E-05  0.1000E-03  0.4188E-03  0.1683E-02  0.5533E-01  0.9352E-02  0.1330E-01
     10.000      0.000     0.000  0.1015E+01  0.0000E+00  0.1000E+01   4.000  0.9999  7.6896  0.1454E-02  0.3406E-03  0.2146E-03  0.1668E-03  0.3335E-02  0.1000E-05  0.1001E-03  0.5163E-03  0.2018E-02  0.5203E-01  0.1291E-01  0.1236E-01
     14.000      0.000     0.000  0.1014E+01  0.0000E+00  0.1000E+01   4.000  0.9999  7.7541  0.1257E-02  0.4425E-03  0.3258E-03  0.2248E-03  0.3286E-02  0.1000E-05  0.1001E-03  0.8044E-03  0.2791E-02  0.4744E-01  0.1769E-01  0.1093E-01
     18.000      0.000     0.000  0.1014E+01  0.0000E+00  0.1000E+01   4.000  0.9999  7.8229  0.1078E-02  0.4739E-03  0.5179E-03  0.2936E-03  0.3224E-02  0.1001E-05  0.1003E-03  0.1333E-02  0.3802E-02  0.4432E-01  0.2064E-01  0.9710E-02
     22.000      0.000     0.000  0.1013E+01  0.0000E+00  0.1000E+01   4.000  0.9999  7.9038  0.9010E-03  0.4355E-03  0.8362E-03  0.3602E-03  0.3150E-02  0.1001E-05  0.1006E-03  0.2305E-02  0.4993E-02  0.4261E-01  0.2182E-01  0.8615E-02
     26.000      0.000     0.000  0.1012E+01  0.0000E+00  0.1000E+01   4.000  0.9999  8.0164  0.6986E-03  0.3438E-03  0.1334E-02  0.4013E-03  0.3071E-02  0.1003E-05  0.1012E-03  0.4124E-02  0.6238E-02  0.4173E-01  0.2176E-01  0.7437E-02
     30.000      0.000     0.000  0.1011E+01  0.0000E+00  0.1000E+01   4.000  0.9999  8.1905  0.4659E-03  0.2243E-03  0.2036E-02  0.3859E-03  0.3017E-02  0.1007E-05  0.1026E-03  0.7621E-02  0.7265E-02  0.4101E-01  0.2092E-01  0.6017E-02
